OutletCode, Description, Address, ContactPerson, DisountGroupCode, RouteCode, PriceGroup, SpecialPrice , Discount, VATRates, Credit
"96563","Mrs Jackson - Naivasha","","","","","","","0","0","VAT16","0"
"96564","Tsavo Safari Camp - Mtito","c/o Tsavo Inn","","","","MSA - R","COAST","0","0","VAT16","0"
"96565","Mike Craig","c/o I. Gibson","","","","","","0","0","VAT16","0"
"96566","Pedt Codd","c/o Mission to sea men","","","","MSA","COAST","0","0","VAT16","0"
"96567","J. Portor","","","","","TSALES","","0","0","VAT16","0"
"96568","Mrs Lynda Childs","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"96569","Mrs Alice Milligan - Tiwi","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"96570","Mr. Karabiro","c/o SERENA lODGES","","","","","","0","0","VAT16","0"
"96571","Spirit of Faith - Ruiru","","","","","","","0","0","VAT16","0"
"96572","BTL Ruiru","","","","96572-NRB","PR I","","0","0","VAT16","0"
"96573","Parrots LTD - Diani","","","","","","","0","0","VAT16","0"
"96575","Alex Saityvok","","","","","","","0","0","VAT16","0"
"96576","Mr. Minabo - Nairobi club","","","","","","","0","0","VAT16","0"
"96578","LION RELAIS & SPA LIMITED","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"96579","Lawfords Hotel - Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"96580","Sheila Smokie Joint - Diani","","","","96516-UPC","","UPC","0","0","VAT16","0"
"96581","Coast Hotel - Mtito Andei","","","","","MSA - R","COAST","0","0","VAT16","0"
"96582","Stage Cafe - Uthiru","","","","96582-NRB","UTHIRU","","0","0","VAT16","0"
"96583","Sharon Rose Academy - Naivasha","","","","96583-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96584","Son Fords - Buru buru","","","","96584-NRB","MCKS","","0","0","VAT16","0"
"96586","Mr. Muteru","c/o Satao Camp","","","","MSA","COAST","0","0","VAT16","0"
"96587","Orchid  Rest. ABC","","","","","WESTL","","0","0","VAT16","0"
"96588","K. Searles","c/o Mombasa International Sch.","","","","MSA","COAST","0","0","VAT16","0"
"96589","Italian Supermarket - Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"96590","Victor - Machakos Supa duka","","","","","MCKS","","0","0","","0"
"96594","Ruai Supa Duka","","","","96594-NRB","MIX I","ABC4","0","0","VAT16","0"
"96595","Foundation Restaurant - Karen","","","","","MIX III","","0","0","","0"
"96596","Miharati Supa duka - Kinangop","","","","96596-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96597","Maasai Village - Maua","","","","96597-UPC","MERU","UPC","0","0","VAT16","0"
"96598","Acacia Crest School","","","","96598-NRB","MCKS","","0","0","VAT16","0"
"96599","Lizar Junior School - Naivasha","","","","96599-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96660","Bonteri Mini Market - Kiambu","","","","96660-NRB","PR III","","0","0","VAT16","0"
"96661","Yukos Cafeteria - Kitengala","","","","96661-NRB","MCKS","","0","0","VAT16","0"
"96662","Sparkling Ideas  - Athi River","","","","96662-NRB","MCKS","","0","0","VAT16","0"
"96665","Turning Point S/mkt - Jamhuri","","","","96665-NRB","UTHIRU","","0","0","VAT16","0"
"96666","Karis Supermarket - Thika","","","","96666-NRB","PR I","","0","0","VAT16","0"
"96667","Chicken Pot - Kawangware","","","","96667-NRB","UTHIRU","","0","0","VAT16","0"
"96669","Citizone - Buruburu","","","","96669-NRB","MIX IV","","0","0","VAT16","0"
"96670","Hotel Connection - Mlolongo","","","","96670-NRB","MCKS","","0","0","VAT16","0"
"96671","Taton Butchery - Egerton Njoro","","","","96671-UPC","RIFT","UPC","0","0","VAT16","0"
"96673","Leem Supermarket - Zimmerman","","","","96673-NRB","MIX V","","0","0","VAT16","0"
"96674","St. Thomas School - Tigoni","","","","","PR III","","0","0","VAT16","0"
"96676","Orion Hotels - Karen","","","","","MIX III","","0","0","VAT16","0"
"96677","Polo Meat Packers - Nyeri","","","","96677-UPC","NYERI","UPC","0","0","VAT16","0"
"96678","Eden Cafe - Kasarani","","","","96678-NRB","MIX V","ABC5","0","0","VAT16","0"
"96679","Animo Bush - Kikambala","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"96680","Shakaina Hotel - Maua","","","","96680-UPC","MERU","UPC","0","0","VAT16","0"
"96682","Canaan Supermarket - Nakuru","","","","96682-UPC","RIFT","UPC","0","0","VAT16","0"
"96683","St. Scholastica Academy","","","","96683-NRB","DIRECT","","0","0","VAT16","0"
"96685","Tumpo Msafiri Rest - Emali","","","","96685-UPC","MSA-EMAL","COAST","0","0","VAT16","0"
"96686","Al Rahman Hotel - Voi","","","","96686-UPC","MSA-VOI","COAST","0","0","VAT16","0"
"96687","Jobesa Investment - Wundanyi","","","","96687-UPC","MSA - R","COAST","0","0","VAT16","0"
"96688","Muchaba Butchery - Njoro","","","","96688-UPC","RIFT","UPC","0","0","VAT16","0"
"96689","Courtney Camp - Nanyuki","","","","96689-UPC","NYERI","UPC","0","0","VAT16","0"
"96690","Masinde Muliro University - KK","","","","96690-UPC","WESTERN","UPC","0","0","VAT16","0"
"96692","River Cafe -Rossyln","","","","96692-NRB","SUB","","0","0","VAT16","0"
"96693","Wambuku Hotel - Naivasha","","","","96693-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96694","Mirangi Butchery - Nakuru","","","","96694-UPC","RIFT","UPC","0","0","VAT16","0"
"96695","Heritage Cafe - Umoja","","","","","MIX I","","0","0","VAT16","0"
"96696","Damview Chick out - Jericho","","","","96696-NRB","MIX IV","","0","0","VAT16","0"
"96697","Rose Ruto - Salgaa","","","","96697-UPC","RIFT","UPC","0","0","VAT16","0"
"96698","Lady Marie - Nairobi West","","","","96698-NRB","INDAREA","","0","0","VAT16","0"
"96699","Blue Springs Hotel - Thika rd","","","","96699-NRB","MIX V","","0","0","VAT16","0"
"96701","Muhoroni Agrochemical & Food C","","","","96701-UPC","NYANZA","UPC","0","0","VAT16","0"
"96702","New voi petrol station - voi","","","","","MSA - TSV","COAST","0","0","VAT16","0"
"96703","Michela Daykin - Gilgil.","","","","","NAIVASHA","UPC","0","0","VAT16","0"
"96705","Sungura Super Mart - Maralal","","","","96705-UPC","RIFT","UPC","0","0","VAT16","0"
"96706","G.T Hotel - Salgaa","","","","96706-UPC","RIFT","UPC","0","0","VAT16","0"
"96708","The Sun Court Hotel - Kerugoya","","","","96708-UPC","MERU","UPC","0","0","VAT16","0"
"96709","Marewa Caltex - Gilgil","","","","96709-UPC","RIFT","UPC","0","0","VAT16","0"
"96710","Wida Motel - Waiyaki Way","","","","96710-NRB","UTHIRU","","0","0","VAT16","0"
"96711","Maridadi chips - Kariobangi N.","","","","","MIX I","","0","0","VAT16","0"
"96712","Chalis Cafe - Buruburu","","","","96712-NRB","MIX IV","","0","0","VAT16","0"
"96714","Skippers Restaurant - Buruburu","","","","96714-NRB","MCKS","","0","0","VAT16","0"
"96715","Shine Chic Fast Food - Umoja","","","","96715-NRB","MIX I","","0","0","VAT16","0"
"96716","Luk Cafe - Muranga","","","","96716-UPC","NYERI","UPC","0","0","VAT16","0"
"96717","Sanico Cafe - Nkubu","","","","96717-UPC","NYERI","UPC","0","0","VAT16","0"
"96718","Tismac Supermarket - Timau","","","","96718-UPC","NYERI","UPC","0","0","VAT16","0"
"96720","Honey Pot Cafe - Nkubu","","","","96720-UPC","MERU","UPC","0","0","VAT16","0"
"96721","Itiri Vendor - Chogoria","","","","96721-UPC","MERU","UPC","0","0","VAT16","0"
"96722","Crystal Palace Cafe- Kitengela","","0720230263","","96722-NRB","MCKS","","0","0","VAT16","0"
"96724","Kenchic Inn - Ngong Town","","","","96724-UPC","MIX III","","0","0","VAT16","0"
"96725","Corner Supermarket - Ugunja","","","","96725-UPC","NYANZA","UPC","0","0","VAT16","0"
"96726","Maranatha Gen Store - Nanyuki","","","","96726-UPC","NYERI","UPC","0","0","VAT16","0"
"96727","Mama Kamau Shop - Akiba","","","","96727-NRB","MIX III","","0","0","VAT16","0"
"96730","Kigandalo Hotel","","","","96730-NRB","MIX IV","","0","0","VAT16","0"
"96731","Mrs De Souza - Msa","","","","","MSA","","0","0","VAT16","0"
"96732","Tsavo Trade Links","","","","93819-UPC","MSA","COAST","0","0","VAT16","0"
"96733","Joppa Enterprise","","","","96733-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"96734","A.V.A - Msa","","","","","MSA","COAST","0","0","VAT16","0"
"96736","Kitui Kenchic - Halal","","","","96736-NRB","MCKS","","0","0","VAT16","0"
"96737","Bull Point Pub","","","","96736-NRB","","","0","0","VAT16","0"
"96738","Nairobi Girls","","","","","","","0","0","VAT16","0"
"96739","Bateleur Safaris Æ nrb 

 
","","","","","MIX III","","0","0","VAT16","0"
"96740","Adas Cafe - Kithimani","","","","96740-NRB","PR I","","0","0","VAT16","0"
"96742","Tala Motel - Tala","","","","96742-NRB","MIX I","ABC5","0","0","VAT16","0"
"96743","White House Hotel - Kasarani","","","","96743-NRB","MIX I","","0","0","VAT16","0"
"96745","Travellers Hotel  - Ngulini","","","","96745-NRB","MIX I","ABC5","0","0","VAT16","0"
"96746","Home Town Hotel - Tala","","","","96746-NRB","MIX I","","0","0","VAT16","0"
"96747","Mara Leisure Lodge","","","","96747-NRB","INDAREA","","0","0","VAT16","0"
"96748","Mr. Sultan Ent - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96749","Welcome Cafe - Sagana","","","","96749-UPC","MERU","UPC","0","0","VAT16","0"
"96750","Kenyatta University - Msa","","","","90687-NRB","MSA","","0","0","VAT16","0"
"96751","T Junction Butchery","","","","96751-NRB","MIX V","ABC5","0","0","VAT16","0"
"96752","Karen Guest House","","","","96752-NRB","MIX III","","0","0","VAT16","0"
"96753","Cling Pub & Restaurant","","","","96753-NRB","MIX IV","","0","0","VAT16","0"
"96754","The Mug","","","","96754-NRB","FFOOD1","","0","0","VAT16","0"
"96755","Taidy's Restaurant","","","","96755-NRB","INDAREA","","0","0","VAT16","0"
"96756","Biz Connection - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96757","Bill Lay","","","","","TSALES","","0","0","VAT16","0"
"96758","F.K Rest - Hazina Towers","","","","96758-NRB","FFOOD1","","0","0","VAT16","0"
"96759","Royal Stores - Bungoma","","","","96759-UPC","WESTERN","UPC","0","0","VAT16","0"
"96760","Nyali Health Club","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96762","Three Ring Cafe","","","","96762-NRB","MIX IV","","0","0","VAT16","0"
"96763","Coco Jambo - Hurlingham","","","","","HURL","","0","0","VAT16","0"
"96764","Riders Chicken Inn","","","","96764-NRB","INDAREA","","0","0","VAT16","0"
"96766","Mercy Njenga","","","","96766-NRB","TSALES","","0","0","VAT16","0"
"96767","Classic Butchery","","","","96767-NRB","MSA","COAST","0","0","VAT16","0"
"96768","Second Chance Cafe - Eldoret","","","","96768-NRB","WESTERN","UPC","0","0","VAT16","0"
"96769","Ravine Dairies - Ravine","","","","96769-UPC","WESTERN","UPC","0","0","VAT16","0"
"96770","Susan - Machakos","","","","","MCKS","","0","0","VAT16","0"
"96771","Olare Camp","","","","96771-NRB","TSALES","","0","0","VAT16","0"
"96772","Sunjoy Butchery","","","","96772-NRB","PR I","ABC5","0","0","VAT16","0"
"96773","John Lewali - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96774","Jokers Wild Casino","","","","96774-NRB","FFOOD1","","0","0","VAT16","0"
"96775","Kings Casino","","","","","TSALES","","0","0","VAT16","0"
"96776","Nicholas Smoky Vendor-S/Hamud","","","","96776-UPC","MSA - R","COAST","0","0","VAT16","0"
"96778","Millenium Hotel - Rongai","","","","96778-NRB","MIX III","","0","0","VAT16","0"
"96779","Blesk Pub & Restaurant - Fedha","","","","96779-NRB","MIX I","","0","0","VAT16","0"
"96780","MGB Take Away - Kayole","","","","96780-NRB","MIX I","ABC5","0","0","VAT16","0"
"96781","Sawa Butchery - Fedha Estate","","","","96781-NRB","MIX I","","0","0","VAT16","0"
"96782","Salad Delight","","","","96782-NRB","WESTL","","0","0","VAT16","0"
"96783","Mrs Greawal","","","","","TSALES","","0","0","VAT16","0"
"96784","Migadini Butchery - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96785","Kisauni Suppliers - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96786","Heritage Creek Rest.(Kawangwar","","","","91296-NRB","UTHIRU","","0","0","VAT16","0"
"96787","Baraka Mart Agencies","","","","","INDAREA","","0","0","VAT16","0"
"96788","Mudzini Kwetu - Kikambala","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"96789","Mr Brunner","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"96790","Frarim Supermarket - Nyahururu","","","","90879-UPC","RIFT","UPC","0","0","VAT16","0"
"96792","Dishi Fish & Chips","","","","","MIX IV","","0","0","VAT16","0"
"96793","Coast Project - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96794","Sunrose Fish & Chips","","","","96794-NRB","MIX IV","","0","0","VAT16","0"
"96795","Carolyne Mumbi - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96796","Parkinson c/o Hemmingways","","","","","MSA - WAT","COAST","0","0","VAT16","0"
"96797","Maasai Educational Discovery","","","","","NAIVASHA","UPC","0","0","VAT16","0"
"96798","Green Oak Restaurant - Nyeri","","","","96798-UPC","NYERI","UPC","0","0","VAT16","0"
"96799","Computer For Schools Kenya","","","","96799-NRB","MCKS","","0","0","VAT16","0"
"96800","Tribe Hotel","","","","96800-NRB","TSALES","","0","0","VAT16","0"
"96803","Singus Cafe - Molo","","","","96803-UPC","RIFT","UPC","0","0","VAT16","0"
"96804","Zanze Cafe - Chuka","","","","96804-UPC","MERU","UPC","0","0","VAT16","0"
"96805","Genesis Cafe - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96806","Saporo Restaurant","","","","","WESTL","","0","0","VAT16","0"
"96808","Poa Place Rest - Eldoret","","","","96808-UPC","WESTERN","UPC","0","0","VAT16","0"
"96809","Kipsigis Girls High School","","","","","NYANZA","UPC","0","0","VAT16","0"
"96810","University Of Nairobi Enter.","","","","96810-NRB","WESTL","","0","0","VAT16","0"
"96811","Total Hurlingham","","","","","WESTL","","0","0","VAT16","0"
"96812","Ivory Resort Club- Nyeri","","","","96812-NRB","NYERI","UPC","0","0","VAT16","0"
"96813","S & S Cafe Nyeri","","","","96813-NRB","NYERI","UPC","0","0","VAT16","0"
"96814","Oilibya My shop _ Thika","","","","96814-NRB","PR I","","0","0","VAT16","0"
"96815","Baraka Kiosk No. 1","","","","96815-NRB","SHOW","","0","0","VAT16","0"
"96816","Clay Pot","","","","96816-NRB","FFOOD1","","0","0","VAT16","0"
"96817","Cafe California - Dandora","","","","96817-NRB","MIX I","","0","0","VAT16","0"
"96818","The Alacart Cakes & Pies","","","","96818-NRB","MIX I","","0","0","VAT16","0"
"96819","Asante Supermarket - Komarock","","","","96819-NRB","MIX I","","0","0","VAT16","0"
"96820","Babylon Casino","","","","96820-NRB","FFOOD1","","0","0","VAT16","0"
"96821","Nairobi Place","","","","","TSALES","","0","0","VAT16","0"
"96822","Ndauka Company","","","","96822-NRB","WESTERN","UPC","0","0","VAT16","0"
"96823","Butere Girls","","","","96822-UPC","WESTERN","UPC","0","0","VAT16","0"
"96824","Cafe De KK","","","","96824-NRB","UTHIRU","","0","0","VAT16","0"
"96825","Tayari Butchery - Molo","","","","96825-UPC","RIFT","UPC","0","0","VAT16","0"
"96826","Family Line Supermarket","","","","94837-NRB","MIX IV","","0","0","VAT16","0"
"96827","Hotel Sarara - Taveta","","","","96827-NRB","MSA - TSV","COAST","0","0","VAT16","0"
"96828","Glory Light Suppliers-Nrb","","","","96828-NRB","CAT II","","0","0","VAT16","0"
"96829","Brister Girls School","","","","96829-NRB","PR I","ABC5","0","0","VAT16","0"
"96830","Jokev Cafe -  Maua","","","","96830-UPC","MERU","UPC","0","0","VAT16","0"
"96831","Mr Bob c/o Driftwood","","","","","MSA- MA","COAST","0","0","VAT16","0"
"96833","Mikaye Restaurant - Msa","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96834","Capuchin Sisters","","","","96834-NRB","HURL","","0","0","VAT16","0"
"96836","Stop n Eat - Kasarani","","","","96836-NRB","MIX I","","0","0","VAT16","0"
"96837","A.A Mithaiwalla","","","","96837-NRB","MIX V","","0","0","VAT16","0"
"96838","Karen Holiday Homes","","","","96838-NRB","MIX III","","0","0","VAT16","0"
"96839","Flamer's Grill - Kasarani","","","","96839-NRB","MIX I","","0","0","VAT16","0"
"96840","Southern Engineering","","","","","MSA","UPC","0","0","VAT16","0"
"96841","Siwa Restaurant - Nakuru","","","","96841-UPC","RIFT","UPC","0","0","VAT16","0"
"96842","Down Bridge Hotel","","","","96842-NRB","INDAREA","","0","0","VAT16","0"
"96843","Stall No 67 - Bama Market","","","","96843-NRB","MIX IV","","0","0","VAT16","0"
"96844","Gilgil Vendor","","","","96844-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96845","Susro Investment Ltd","","","","96845-NRB","CAT III","","0","0","VAT16","0"
"96846","Farmline Cafe","","","","96846-NRB","INDAREA","","0","0","VAT16","0"
"96847","Kivuli Grill - Southlands","","","","96847-NRB","INDAREA","","0","0","VAT16","0"
"96848","London Restaurant - Kitui","","","","96848-NRB","MCKS","","0","0","VAT16","0"
"96850","Cazcreole (UN Gigiri)","","","","96850-NRB","SUB","","0","0","VAT16","0"
"96851","Three Bees Bistro","","","","96851-NRB","INDAREA","","0","0","VAT16","0"
"96852","Smokies Vendor - Naivasha","","","","96852-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"96853","St. Andrews Kindergarten","","","","96853-NRB","FFOOD1","","0","0","VAT16","0"
"96855","Woodley Supermarket - Nyeri","","","","96855-UPC","NYERI","UPC","0","0","VAT16","0"
"96856","The Choice Milk Centre - Meru","","","","96856-UPC","MERU","UPC","0","0","VAT16","0"
"96857","Mashariki Camp - Tsavo","","","","","MSA - TSV","COAST","0","0","VAT16","0"
"96858","Gracia Garden Hotels & Resorts","","","","96858-NRB","HURL","","0","0","VAT16","0"
"96859","Faith Food Services","","","","96859-NRB","MIX IV","","0","0","VAT16","0"
"96860","Quasar Delicacy - Rongai","","","","96860-NRB","MIX III","","0","0","VAT16","0"
"96861","Puritis Cafe","","","","96861-NRB","MCKS","","0","0","VAT16","0"
"96862","Eunice Apartments","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96863","Delta Dunes Lodge","","","","","MIX III","","0","0","VAT16","0"
"96864","Nesyn Enterprise - Eld","","","","96864-UPC","WESTERN","UPC","0","0","VAT16","0"
"96865","Andrews Apartments","","","","96865-NRB","UTHIRU","","0","0","VAT16","0"
"96866","Kikars Mini Mart - Muranga","","","","96866-NRB","NYERI","UPC","0","0","VAT16","0"
"96867","Kagio Cafe - Kagio","","","","96867-UPC","MERU","UPC","0","0","VAT16","0"
"96868","Highway Cafe - Chogoria","","","","96868-UPC","MERU","UPC","0","0","VAT16","0"
"96869","M 3 Bites","","","","90625-NRB","FFOOD1","","0","0","VAT16","0"
"96870","Classic Sound Grill","","","","96870-NRB","","","0","0","VAT16","0"
"96871","TSC Cafeteria","","","","","FFOOD1","","0","0","VAT16","0"
"96872","Mekam Supermarket","","","","96872-NRB","PR I","","0","0","VAT16","0"
"96873","Divino Restaurant","","","","96873-NRB","HURL","","0","0","VAT16","0"
"96875","Mrs.July Erskine","","","","","MSA- KIL","COAST","0","0","VAT16","0"
"96877","Jambo Paradise","","","","91238-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"96878","Wanjiru Alnas - Nakuru","","","","96878-UPC","RIFT","UPC","0","0","VAT16","0"
"96879","Merica Hotel - Nakuru","","","","96879-NRB","RIFT","UPC","0","0","VAT16","0"
"96880","Rift Valley Sports Club - Naku","","","","96880-UPC","RIFT","UPC","0","0","VAT16","0"
"96882","AFRO CINE TOURISM

 
","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"96883","Kahawa Wendani Smoky Vendors","","","","","MIX V","ABC7","0","0","VAT16","0"
"96884","John Kigaa - Molo","","","","96884-UPC","RIFT","UPC","0","0","VAT16","0"
"96885","Starline Butchery - Subukia","","","","96885-UPC","RIFT","UPC","0","0","VAT16","0"
"96886","Jacaranda Cafe - Ol Kalou","","","","96886-UPC","RIFT","UPC","0","0","VAT16","0"
"96887","Penta Dishes - Naivasha","","","","96887-UPC","RIFT","UPC","0","0","VAT16","0"
"96888","Nemshabe - Shop 7","","","","96888-NRB","MIX I","","0","0","VAT16","0"
"96889","Grefan Foods - Mwiki","","","","96889-NRB","MIX I","","0","0","VAT16","0"
"96890","Dorcas Mutemwa","","","","","TSALES","","0","0","VAT16","0"
"96891","Kenya Institute of Highways&Bl","","","","96891-NRB","INDAREA","","0","0","VAT16","0"
"96892","Blessed Stores - Kakamega","","","","93282-UPC","WESTERN","UPC","0","0","VAT16","0"
